tweet_id,author,text,date,url,sentiment,catégorie,priority,urgent,besoin_reponse,estimation_resolution,réclamations,confidence,text_cleaned,Thème principal,theme_confidence,Incident principal,incident_responsable,incident_confidence,reclamation_confidence
2566,ImmigreParisien,"les gars est ce que quelqu’un travail chez (dans le nord) c’est une dinguerie, problème de fibre (que chez moi les voisins 0 problemes) et les chiens au téléphone me donne 0 solution et je dois attendre jusqu’à mardi mdrrrrrrrr et j’boss comment ??",2024-11-22 13:00:31+00:00,https://twitter.com/ImmigreParisien/status/1859945051998306624,negatif,fibre,basse,False,True,72,Non,0.6100841164588928,"les gars est ce que quelqu'un travail chez (dans le nord) c'est une dinguerie, probleme de fibre (que chez moi les voisins 0 problemes) et les chiens au telephone me donne 0 solution et je dois attendre jusqu'a mardi mdrrrrrrrr et j'boss comment ??",FIBRE,0.75,information,service_client,0.8,0.6
1070,SynaOne,"bah alors , on se vante de gagner des clients à tout va mais l'expérience en tant que nouvel utilisateur est désastreuse !nj'ai emménagé depuis 2 semaines vous me mener en bateau !ntout comme l'ensemble des résidents de ma copropriété, certains sont déjà allés chez la concu",2024-09-06 06:26:22+00:00,https://twitter.com/SynaOne/status/1831941996635881745,negatif,autre,basse,False,True,72,Oui,0.5352764129638672,"bah alors , on se vante de gagner des clients a tout va mais l'experience en tant que nouvel utilisateur est desastreuse !nj'ai emmenage depuis 2 semaines vous me mener en bateau !ntout comme l'ensemble des residents de ma copropriete, certains sont deja alles chez la concu",TV,0.75,aucun,service_client,0.5,0.7
2525,ByMaxTalk,"2 semaine pour avoir un rendez vous installation nle colis indiqué livré dans ma boîte au lettre est absent nntu commences bien , dire que j’avais le choix entre ça et je pensais pas trouver aussi pire que le démon rouge",2024-11-20 16:41:49+00:00,https://twitter.com/ByMaxTalk/status/1859275967941804407,negatif,autre,basse,False,True,72,Oui,0.3992061018943786,"2 semaine pour avoir un rendez vous installation nle colis indique livre dans ma boite au lettre est absent nntu commences bien , dire que j'avais le choix entre ca et je pensais pas trouver aussi pire que le demon rouge",FIBRE,0.75,livraison,service_logistique,0.65,0.8
2206,alex033087,"messieurs les oi et les oc, je suis raccordable sur demande à la ftth, donc je vous le demande... raccordez-mois s'il vous plait.",2024-10-30 08:49:29+00:00,https://twitter.com/alex033087/status/1851546959221326259,positif,autre,basse,False,False,72,Non,0.5,"messieurs les oi et les oc, je suis raccordable sur demande a la ftth, donc je vous le demande... raccordez-mois s'il vous plait.",FIBRE,0.75,information,service_client,0.65,0.6
1244,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés vecu2poissardnnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-09-13 15:28:37+00:00,https://twitter.com/Freebox/status/1834615174029877467,negatif,autre,basse,False,True,72,Non,0.5908152461051941,"la messagerie privee x n'est plus disponible, et nous en sommes desoles vecu2poissardnnretrouvez-nous des a present sur messenger &gt; nou via",SAV,0.75,aucun,service_client,0.5,0.6
3244,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger pour que nous puissions faire un point :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-04-08 08:11:14+00:00,https://twitter.com/Freebox/status/1909519388442595589,negatif,autre,basse,False,True,72,Non,0.5620006918907166,"bonjour,nnla messagerie privee x n'est plus disponible.nretrouvez-moi des a present sur messenger pour que nous puissions faire un point :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.6
17,Freebox,rt : un incident sur nos fibres engendre des perturbations de service sur une partie des départements du lot (46) et de l'aveyron…,2021-12-15 15:03:09+00:00,https://twitter.com/Freebox/status/1471133735865098240,negatif,fibre,basse,False,True,72,Non,0.6108424067497253,rt : un incident sur nos fibres engendre des perturbations de service sur une partie des departements du lot (46) et de l'aveyron...,RESEAU,0.85,incident_reseau,service_technique,0.65,0.6
3121,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger pour qu'on puisse faire le point ensemble :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-20 09:42:39+00:00,https://twitter.com/Freebox/status/1902657025089454548,negatif,autre,basse,False,True,72,Non,0.5126882791519165,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger pour qu'on puisse faire le point ensemble :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.6
3737,tenchepower,salut ça te dirait de justifier le prix que je paie pour mon abonnement s’il te plaît en résolvant mon problème?,2025-06-13 17:57:58+00:00,https://twitter.com/tenchepower/status/1933584645628510565,neutre,facture,basse,False,False,72,Non,0.3262552917003631,salut ca te dirait de justifier le prix que je paie pour mon abonnement s'il te plait en resolvant mon probleme?,FACTURE,0.85,facturation,service_commercial,0.65,0.6
547,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés.nretrouvez-moi dès à présent sur messenger &gt; ou via – free",2024-08-08 10:08:06+00:00,https://twitter.com/Freebox/status/1821488548622508160,negatif,autre,basse,False,True,72,Non,0.6821677684783936,"la messagerie privee x n'est plus disponible, et nous en sommes desoles.nretrouvez-moi des a present sur messenger &gt; ou via - free",SAV,0.75,aucun,service_client,0.5,0.6
659,Eagleone98,j'ai fait des démarches pour changer la freebox mini 4k pour la nouvelle freebox revolution light. j'ai appelé au 1044 et en boutique on me dit que c'est possible mais au 3244 que non. je fait quoi? pourquoi les nouveaux clients sont mieux traiter que les anciens ?,2024-08-16 17:39:37+00:00,https://twitter.com/Eagleone98/status/1824501279369937319,neutre,fibre,basse,False,False,72,Non,0.75,j'ai fait des demarches pour changer la freebox mini 4k pour la nouvelle freebox revolution light. j'ai appele au 1044 et en boutique on me dit que c'est possible mais au 3244 que non. je fait quoi? pourquoi les nouveaux clients sont mieux traiter que les anciens ?,FIBRE,0.85,information,service_client,0.65,0.6
3732,SylvainPAM18,"je suis assez agacé. je viens d'être débité de 190€ pour non renvoi de la box que j'ai déposée il y a 4 mois dans un point relais. j'ai essayé de contacter la ligne ces dernières semaines sans succès, dans le labyrinthe de boîtes vocales et autres codes. que faire ?",2025-06-13 12:11:00+00:00,https://twitter.com/SylvainPAM18/status/1933497330717565431,negatif,fibre,basse,False,True,72,Oui,0.6198590993881226,"je suis assez agace. je viens d'etre debite de 190EUR pour non renvoi de la box que j'ai deposee il y a 4 mois dans un point relais. j'ai essaye de contacter la ligne ces dernieres semaines sans succes, dans le labyrinthe de boites vocales et autres codes. que faire ?",FIBRE,0.85,livraison,service_logistique,0.65,0.7
3068,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger pour qu'on puisse vous indiquer la démarche à suivre :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-03-12 16:05:40+00:00,https://twitter.com/Freebox/status/1899854314237002206,negatif,autre,basse,False,True,72,Non,1.0,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger pour qu'on puisse vous indiquer la demarche a suivre :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.6
3429,PierreKeliam,"nbonjour les gars, npassé à la fibre mardi, 3 contacts avec l'assistance, toujours moins de débit que j'avais avec l'adsl.. nmon voisin relié exactement au mème poteau a 400 descendant et 700 montant avec le même site de test !nva falloir faire qqchose",2025-05-17 16:53:41+00:00,https://twitter.com/PierreKeliam/status/1923783995948515502,negatif,fibre,basse,False,True,72,Oui,0.3641576170921325,"nbonjour les gars, npasse a la fibre mardi, 3 contacts avec l'assistance, toujours moins de debit que j'avais avec l'adsl.. nmon voisin relie exactement au meme poteau a 400 descendant et 700 montant avec le meme site de test !nva falloir faire qqchose",FIBRE,0.85,processus_sav,service_client,0.8,0.7
1505,Laliace1,hi non se dirige vers 3 mois sans internet via la fibre pour quelques voisins dont le fai est free ds 1 secteur où vous êtes operateur d'infrastructure on fait comment pour vous joindre?net qui ne propose aucune solution pour avoir un accès internet 4g de back up,2024-09-26 14:18:21+00:00,https://twitter.com/Laliace1/status/1839308532522660194,negatif,fibre,basse,False,True,72,Oui,0.5385644435882568,hi non se dirige vers 3 mois sans internet via la fibre pour quelques voisins dont le fai est free ds 1 secteur ou vous etes operateur d'infrastructure on fait comment pour vous joindre?net qui ne propose aucune solution pour avoir un acces internet 4g de back up,FIBRE,0.85,information,service_client,0.8,0.7
960,NicolasCoyot,24h sans internet et pas de nouvelles.non fait comment quand on doit travailler ?,2024-09-02 12:33:54+00:00,https://twitter.com/NicolasCoyot/status/1830584937592078498,negatif,fibre,basse,False,True,72,Non,0.6964728832244873,24h sans internet et pas de nouvelles.non fait comment quand on doit travailler ?,FIBRE,0.75,information,service_client,0.8,0.6
2927,SavennWriter,":nvous serait-il possible de cesser de nous couper internet après 23h30, svp ?!nnd'abord parce que je paye pour ce service, toujours, sans aucun retardnet ensuitenparce qu'il existe des gens autres que les grandes entreprisesnqui bossentnla nuit.n__",2024-12-12 23:16:29+00:00,https://twitter.com/SavennWriter/status/1867347822141747583,negatif,fibre,basse,False,True,72,Oui,0.6545464992523193,":nvous serait-il possible de cesser de nous couper internet apres 23h30, svp ?!nnd'abord parce que je paye pour ce service, toujours, sans aucun retardnet ensuitenparce qu'il existe des gens autres que les grandes entreprisesnqui bossentnla nuit.n__",FIBRE,0.85,aucun,service_client,0.5,0.7
2332,PhMAURICE,nbonjournje ne reçois plus les chaînes canal plus en clair alors que ça marchait avant. avez vous une explication ?nmerci,2024-11-07 16:40:38+00:00,https://twitter.com/PhMAURICE/status/1854564630967853355,negatif,autre,basse,False,True,72,Non,0.5389893054962158,nbonjournje ne recois plus les chaines canal plus en clair alors que ca marchait avant. avez vous une explication ?nmerci,TV,0.75,aucun,service_client,0.5,0.6
798,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés.npour toute demande, retrouvez-moi dès à présent sur messenger &gt; ou via – free",2024-08-23 07:34:58+00:00,https://twitter.com/Freebox/status/1826885828213088583,negatif,autre,basse,False,True,72,Non,1.0,"la messagerie privee x n'est plus disponible, et nous en sommes desoles.npour toute demande, retrouvez-moi des a present sur messenger &gt; ou via - free",SAV,0.75,information,service_client,0.65,0.6
3349,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger pour qu'on discute de la fibre ensemble :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-05-05 12:13:38+00:00,https://twitter.com/Freebox/status/1919364862800474541,negatif,fibre,basse,False,True,72,Non,0.4803380966186523,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger pour qu'on discute de la fibre ensemble :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",FIBRE,0.75,aucun,service_client,0.5,0.6
226,belloc_deborah,toujours pas de boîte mail depuis vendredi soir et toujours pas de communiqué sur le problème !!,2024-07-23 04:30:28+00:00,https://twitter.com/belloc_deborah/status/1815605376836047258,negatif,autre,basse,False,True,72,Oui,0.732862114906311,toujours pas de boite mail depuis vendredi soir et toujours pas de communique sur le probleme !!,autre,0.5,aucun,service_client,0.5,0.8
2075,Outman_echarki,tranquille et,2024-10-22 14:38:41+00:00,https://twitter.com/Outman_echarki/status/1848735733701349740,positif,autre,basse,False,False,72,Non,0.6221094727516174,tranquille et,autre,0.5,aucun,service_client,0.5,0.6
3355,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nnretrouvez-moi dès à présent sur messenger concernant le créneau validé :n▶️ sommes également disponibles via d'autres canaux :n▶️ - freen",2025-05-05 17:15:17+00:00,https://twitter.com/Freebox/status/1919440778377503047,negatif,autre,basse,False,True,72,Non,0.4871335327625274,"bonjour,nnla messagerie privee x n'est plus disponible. nnretrouvez-moi des a present sur messenger concernant le creneau valide :n play_button sommes egalement disponibles via d'autres canaux :n play_button - freen",SAV,0.75,aucun,service_client,0.5,0.6
1800,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés joeprevelnnretrouvez-nous dès à présent sur messenger &gt; nou via",2024-10-08 11:48:40+00:00,https://twitter.com/Freebox/status/1843619516556730709,negatif,autre,basse,False,True,72,Non,0.6201483607292175,"la messagerie privee x n'est plus disponible, et nous en sommes desoles joeprevelnnretrouvez-nous des a present sur messenger &gt; nou via",SAV,0.75,aucun,service_client,0.5,0.6
2486,WalidzMomobami,"je vais vriller, ça fait des semaines ma connexion se coupe, votre service client inexistante, aussi vide que une game en ranked sur sparking zéronnoù sont votre assistance technique ?",2024-11-18 10:17:51+00:00,https://twitter.com/WalidzMomobami/status/1858454566460694825,negatif,autre,basse,False,True,72,Non,0.7096983790397644,"je vais vriller, ca fait des semaines ma connexion se coupe, votre service client inexistante, aussi vide que une game en ranked sur sparking zeronnou sont votre assistance technique ?",SAV,0.85,processus_sav,service_client,0.65,0.6
3714,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible, et nous en sommes désolés. nretrouvez-moi sur messenger afin que nous puissions en parler :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-10 13:25:29+00:00,https://twitter.com/Freebox/status/1932428910228062514,negatif,autre,basse,False,True,72,Non,0.5994842052459717,"bonjour,nnla messagerie privee x n'est plus disponible, et nous en sommes desoles. nretrouvez-moi sur messenger afin que nous puissions en parler :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.6
2278,Tubbydev,"free perce mur et fenêtre pour installer sa fibre. lettre au dg en juin et toujours pas de réponse.. les sous-traitants de sous-traitants sont aux abonnés absents, surtout quand ils ne parlent pas français et sont sans papier..",2024-11-05 12:10:53+00:00,https://twitter.com/Tubbydev/status/1853771967628726502,negatif,fibre,basse,False,True,72,Oui,0.95,"free perce mur et fenetre pour installer sa fibre. lettre au dg en juin et toujours pas de reponse.. les sous-traitants de sous-traitants sont aux abonnes absents, surtout quand ils ne parlent pas francais et sont sans papier..",FIBRE,0.75,information,service_client,0.65,0.7
2086,jnnr243,faut le faire pour avoir une pire connexion que,2024-10-22 17:56:38+00:00,https://twitter.com/jnnr243/status/1848785550083559745,negatif,autre,basse,False,True,72,Oui,0.3912778198719024,faut le faire pour avoir une pire connexion que,FIBRE,0.75,aucun,service_client,0.5,0.7
1694,Ayz_0909,c’est chaud quand même là,2024-10-03 20:41:52+00:00,https://twitter.com/Ayz_0909/status/1841941764330160316,neutre,autre,basse,False,False,72,Non,1.0,c'est chaud quand meme la,autre,0.5,information,service_client,0.65,0.6
2798,Soinsuke,mon abonnement que j'ai résilié en septembre ne s'est en réalité pas résilier et je paye 45 € par mois depuis septembre et votre service est injoignable c'est normal ? faut en parler 2 minutes là,2024-12-05 10:27:02+00:00,https://twitter.com/Soinsuke/status/1864617469303750849,negatif,facture,basse,False,True,72,Oui,0.6701152920722961,mon abonnement que j'ai resilie en septembre ne s'est en realite pas resilier et je paye 45 EUR par mois depuis septembre et votre service est injoignable c'est normal ? faut en parler 2 minutes la,FACTURE,0.85,aucun,service_client,0.5,0.7
1046,bnwit,c'est incroyable de voir à quel point le service est devenu mediocre. avoir un conseillé au téléphone est devenu une épreuve. leur services internet adsl est du foutage de gueule. et surtout on ne se presse pas pour raccoder des clients de 10+ ans à la fibre.,2024-09-05 08:50:29+00:00,https://twitter.com/bnwit/status/1831615878737072408,negatif,fibre,basse,False,True,72,Non,1.0,c'est incroyable de voir a quel point le service est devenu mediocre. avoir un conseille au telephone est devenu une epreuve. leur services internet adsl est du foutage de gueule. et surtout on ne se presse pas pour raccoder des clients de 10+ ans a la fibre.,FIBRE,0.9,information,service_client,0.65,0.6
470,NedxMacBethx,"super le service clientèle : tu appelles, mais comme il y a trop d'attente, ça te raccroche au pif. bref donc je n'ai pas internet, je ne peux joindre personne pour une inter' &amp; je paye oklm. j'ai free mais j'ai pas tout compris",2024-08-05 18:32:23+00:00,https://twitter.com/NedxMacBethx/status/1820528293768024466,positif,mobile,basse,False,False,72,Non,0.75,"super le service clientele : tu appelles, mais comme il y a trop d'attente, ca te raccroche au pif. bref donc je n'ai pas internet, je ne peux joindre personne pour une inter' &amp; je paye oklm. j'ai free mais j'ai pas tout compris",SAV,0.85,aucun,service_client,0.5,0.6
955,JesseRiaska,bonjour est-ce que vous avez le numero de service client depuis en étranger? j’arrive pas à connecter sur mon compte espace client et en ce moment je suis en étranger merci!,2024-09-02 07:40:39+00:00,https://twitter.com/JesseRiaska/status/1830511140302102802,negatif,autre,basse,False,True,72,Oui,0.6243494153022766,bonjour est-ce que vous avez le numero de service client depuis en etranger? j'arrive pas a connecter sur mon compte espace client et en ce moment je suis en etranger merci!,SAV,0.75,aucun,service_client,0.5,0.7
3733,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nnretrouvez-moi dès à présent sur messenger :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-13 12:35:04+00:00,https://twitter.com/Freebox/status/1933503383542944237,negatif,autre,basse,False,True,72,Non,0.5859043598175049,"bonjour,nnla messagerie privee x n'est plus disponible.nnretrouvez-moi des a present sur messenger :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.6
2736,rico4942,"bonjour nj'ai un commercial qui doit m'appeler tout à l'heure , et je préfére poser la question au cas ou j'oublie mais l'installation de la fibre peut ce faire maintenant et débuter le contrat en janvier?",2024-12-03 11:10:59+00:00,https://twitter.com/rico4942/status/1863903755806114158,neutre,mobile,basse,False,False,72,Non,1.0,"bonjour nj'ai un commercial qui doit m'appeler tout a l'heure , et je prefere poser la question au cas ou j'oublie mais l'installation de la fibre peut ce faire maintenant et debuter le contrat en janvier?",FIBRE,0.85,information,service_client,0.65,0.6
3615,0rcruxe,"nn3 semaines maintenant que je n’ai plus de wifi, j’ai appelé minimum 15 fois, on m’a envoyé 2 techniciens qui ont réglé le problème puis le lendemain ça recommence",2025-06-03 14:51:24+00:00,https://twitter.com/0rcruxe/status/1929913817653272923,negatif,mobile,basse,False,True,72,Oui,0.422544002532959,"nn3 semaines maintenant que je n'ai plus de wifi, j'ai appele minimum 15 fois, on m'a envoye 2 techniciens qui ont regle le probleme puis le lendemain ca recommence",FIBRE,0.85,technique,service_technique,0.8,0.7
640,IssouNonyme,donc pourquoi vous tentez de me prélever de ces 15.99€?? pourquoi le service clients dit tout et n’importe quoi ( que des bobards ) ? j’attends un correctif de votre part.,2024-08-14 12:26:11+00:00,https://twitter.com/IssouNonyme/status/1823697626128175313,negatif,autre,basse,False,True,72,Non,0.4345743060111999,donc pourquoi vous tentez de me prelever de ces 15.99EUR?? pourquoi le service clients dit tout et n'importe quoi ( que des bobards ) ? j'attends un correctif de votre part.,FACTURE,0.75,information,service_client,0.65,0.6
3740,L_Despeyroux,"ma ligne adsl à vibraye est hs. j'ai tenté de joindre le 3244 mais n'ai pas trouvé comment vous signaler avec vos tapez 1, 2, 4512, etc.",2025-06-14 07:09:53+00:00,https://twitter.com/L_Despeyroux/status/1933783938658676942,neutre,fibre,basse,False,False,72,Non,0.95,"ma ligne adsl a vibraye est hs. j'ai tente de joindre le 3244 mais n'ai pas trouve comment vous signaler avec vos tapez 1, 2, 4512, etc.",FIBRE,0.85,information,service_client,0.65,0.6
1219,madeinphoto,ça serait la moindre des choses de mettre à jour votre site internet non ? car vous renvoyez toujours vers un lien de discussion whatsapp qui est donc non fonctionnel c'est bien cela ?,2024-09-12 11:10:06+00:00,https://twitter.com/madeinphoto/status/1834187727895511340,negatif,fibre,basse,False,True,72,Non,0.543203592300415,ca serait la moindre des choses de mettre a jour votre site internet non ? car vous renvoyez toujours vers un lien de discussion whatsapp qui est donc non fonctionnel c'est bien cela ?,FIBRE,0.75,aucun,service_client,0.5,0.6
1159,Freebox,"la messagerie privée x n’est plus disponible, et nous en sommes désolés sogekiin. nnretrouvez-moi dès à présent sur messengern sommes également disponibles via d'autres canauxn – free",2024-09-10 07:30:51+00:00,https://twitter.com/Freebox/status/1833407774849372307,negatif,autre,basse,False,True,72,Non,1.0,"la messagerie privee x n'est plus disponible, et nous en sommes desoles sogekiin. nnretrouvez-moi des a present sur messengern sommes egalement disponibles via d'autres canauxn - free",SAV,0.75,aucun,service_client,0.5,0.6
1416,xstoregame,il est beau mon réseau fibre ‍‍‍‍,2024-09-22 20:43:08+00:00,https://twitter.com/xstoregame/status/1837955815031857187,positif,fibre,basse,False,False,72,Non,1.0,il est beau mon reseau fibre,FIBRE,0.75,aucun,service_client,0.5,0.6
3472,vitox63,6 jours sans internet !ncommencez par là !n20 ans chez free je n'ai jamais vu ça !,2025-05-21 13:22:45+00:00,https://twitter.com/vitox63/status/1925180464945414589,negatif,fibre,basse,False,True,72,Oui,0.8241146802902222,6 jours sans internet !ncommencez par la !n20 ans chez free je n'ai jamais vu ca !,FIBRE,0.75,aucun,service_client,0.5,0.7
1528,PhBourlitio,bjr pquoi le service client de est-il dans l'impossibilité de programmer le passage d'un technicien pr rebrancher la fibre de ses abonnés après une interv° d' sur le pmi d'une copropriété ? des années que ce pb persiste. les relances n'aboutissent jamais.,2024-09-27 09:59:20+00:00,https://twitter.com/PhBourlitio/status/1839605736239718563,negatif,fibre,basse,False,True,72,Oui,0.5911834239959717,bjr pquoi le service client de est-il dans l'impossibilite de programmer le passage d'un technicien pr rebrancher la fibre de ses abonnes apres une intervdeg d' sur le pmi d'une copropriete ? des annees que ce pb persiste. les relances n'aboutissent jamais.,FIBRE,0.85,processus_sav,service_client,0.65,0.7
3662,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger afin de faire le point sur les rendez-vous disponibles :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-05 12:10:51+00:00,https://twitter.com/Freebox/status/1930598186982223927,negatif,autre,basse,False,True,72,Non,0.484649658203125,"bonjour,nnla messagerie privee x n'est plus disponible.nretrouvez-moi des a present sur messenger afin de faire le point sur les rendez-vous disponibles :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.6
1301,Freebox,vous avez également à disposition le 3244 et notre compte instagram.nnjulie - free,2024-09-17 11:15:17+00:00,https://twitter.com/Freebox/status/1836000969647087820,positif,autre,basse,False,False,72,Non,0.426852285861969,vous avez egalement a disposition le 3244 et notre compte instagram.nnjulie - free,SAV,0.75,aucun,service_client,0.5,0.6
3596,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible.nretrouvez-moi dès à présent sur messenger si votre demande d'assistance est toujours d'actualité : n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-06-02 12:50:55+00:00,https://twitter.com/Freebox/status/1929521106446107132,negatif,autre,basse,False,True,72,Oui,0.5227382183074951,"bonjour,nnla messagerie privee x n'est plus disponible.nretrouvez-moi des a present sur messenger si votre demande d'assistance est toujours d'actualite : n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.85,information,service_client,0.65,0.7
2849,SuGe_SNCF,"c'est en passe étape 2 depuis hier soir, galère dans le 94 ?",2024-12-08 09:54:22+00:00,https://twitter.com/SuGe_SNCF/status/1865696414187065518,negatif,autre,basse,False,True,72,Oui,0.3267806470394134,"c'est en passe etape 2 depuis hier soir, galere dans le 94 ?",autre,0.5,aucun,service_client,0.5,0.7
1604,LThomaga,d'accord mais personne repond ducoup on fait quoi vous rembourser les frais que je paye pour vivre autre part avec les appareil de santén ??,2024-10-01 14:36:42+00:00,https://twitter.com/LThomaga/status/1841125090739540373,negatif,autre,basse,False,True,72,Non,0.3626554608345032,d'accord mais personne repond ducoup on fait quoi vous rembourser les frais que je paye pour vivre autre part avec les appareil de santen ??,TV,0.75,facturation,service_commercial,0.65,0.6
161,Brig__21,pareil (paris),2024-07-19 18:34:59+00:00,https://twitter.com/Brig__21/status/1814368352434884835,positif,autre,basse,False,False,72,Non,1.0,pareil (paris),autre,0.5,aucun,service_client,0.5,0.6
1705,Killua6670,"je sais pas toi mais moi genre parfois ma co elle se coupe 5 sec puis revient et ca chaque jour je comprend pas, j'etais chez orange et j'ai jamais eu de probleme",2024-10-03 22:21:31+00:00,https://twitter.com/Killua6670/status/1841966841859584073,negatif,autre,moyenne,False,True,48,Oui,0.4388709366321563,"je sais pas toi mais moi genre parfois ma co elle se coupe 5 sec puis revient et ca chaque jour je comprend pas, j'etais chez orange et j'ai jamais eu de probleme",autre,0.5,aucun,service_client,0.5,0.7
957,tomydorfr,"plus d’internet en fibre optique depuis hier soir avec . le technicien ne vient que vendredi matin, super… je pense que la soudure a lâché dans la pto, car on voit bien la lumière avec le laser.",2024-09-02 09:51:57+00:00,https://twitter.com/tomydorfr/status/1830544182483509751,neutre,fibre,basse,False,False,72,Oui,0.2611614763736725,"plus d'internet en fibre optique depuis hier soir avec . le technicien ne vient que vendredi matin, super... je pense que la soudure a lache dans la pto, car on voit bien la lumiere avec le laser.",FIBRE,0.9,technique,service_technique,0.65,0.7
3235,Freebox,"bonjour,nnla messagerie privée x n’est plus disponible. nretrouvez-moi dès à présent sur messenger pour que nous puissions faire le point ensemble :n▶️ sommes également disponibles via d'autres canaux :n▶️ - free",2025-04-03 09:26:00+00:00,https://twitter.com/Freebox/status/1907726268327489710,negatif,autre,basse,False,True,72,Non,0.5259608626365662,"bonjour,nnla messagerie privee x n'est plus disponible. nretrouvez-moi des a present sur messenger pour que nous puissions faire le point ensemble :n play_button sommes egalement disponibles via d'autres canaux :n play_button - free",SAV,0.75,aucun,service_client,0.5,0.6
2870,barretoyuri,ils me facturent mal et je n'ai aucun moyen de les contacter. mauvaise compagnie!,2024-12-09 21:46:27+00:00,https://twitter.com/barretoyuri/status/1866238004047552969,negatif,facture,basse,False,True,72,Oui,0.7736061215400696,ils me facturent mal et je n'ai aucun moyen de les contacter. mauvaise compagnie!,FACTURE,0.75,facturation,service_commercial,0.65,0.7
3654,sosoooo6_9,nsvp ça fait un mois qu’on appelle free qqn à détruit les fibres optiques de l’immeuble on en peux plus ils nous ont dit pas avant le 31 mai on est le 5 juin svpppp venezzzz,2025-06-05 10:43:02+00:00,https://twitter.com/sosoooo6_9/status/1930576088863760710,negatif,mobile,basse,False,True,72,Oui,0.7028263807296753,nsvp ca fait un mois qu'on appelle free qqn a detruit les fibres optiques de l'immeuble on en peux plus ils nous ont dit pas avant le 31 mai on est le 5 juin svpppp venezzzz,FIBRE,0.75,aucun,service_client,0.5,0.7
878,VizcaDom,"voilà le service . un tech me fait poser une journée pour installer la fibre chez moi. il passe le 14 juin pour tirer un câble dans un fourreau neuf dans ma rue, il est midi m. reste 5min et me dit qu'on va me recontacter parce qu'il n'y arrive pas. aucun rappel!!",2024-08-27 16:00:10+00:00,https://twitter.com/VizcaDom/status/1828462518362116237,negatif,mobile,basse,False,True,72,Oui,0.4043801724910736,"voila le service . un tech me fait poser une journee pour installer la fibre chez moi. il passe le 14 juin pour tirer un cable dans un fourreau neuf dans ma rue, il est midi m. reste 5min et me dit qu'on va me recontacter parce qu'il n'y arrive pas. aucun rappel!!",SAV,0.85,processus_sav,service_client,0.65,0.7
1920,haachy12,ni votre wifi ni votre 5g marche c’est une blague ou quoi remettez vite la,2024-10-15 23:34:53+00:00,https://twitter.com/haachy12/status/1846333957341601998,negatif,mobile,basse,False,True,72,Non,0.95,ni votre wifi ni votre 5g marche c'est une blague ou quoi remettez vite la,FIBRE,0.75,technique,service_technique,0.65,0.6
